gene_id,sprot_Top_BLASTX_hit
TRINITY_DN53974_c1_g2,ZG66_XENLA
TRINITY_DN53975_c0_g1,TPPC8_HUMAN
TRINITY_DN5397_c0_g1,TM117_MOUSE
TRINITY_DN5397_c0_g2,TM117_MOUSE
TRINITY_DN53985_c1_g1,CMYA5_MOUSE
TRINITY_DN53987_c0_g1,SHSA9_XENTR
TRINITY_DN5398_c2_g1,TC1A_CAEEL
TRINITY_DN53996_c0_g1,MTRF2_DANRE
TRINITY_DN53_c0_g2,LHPP_XENLA
TRINITY_DN53_c2_g1,HGS_BOVIN
TRINITY_DN53_c3_g1,PRS4_RAT
TRINITY_DN5400_c0_g1,MYH7_CANLF
TRINITY_DN54010_c1_g1,ZFYV1_MOUSE
TRINITY_DN54012_c0_g1,EPYC_HUMAN
TRINITY_DN54017_c0_g1,LORF2_HUMAN
TRINITY_DN54029_c0_g1,VG81_GAHVM
TRINITY_DN5402_c0_g1,MOB3A_BOVIN
TRINITY_DN54030_c0_g2,LIN1_NYCCO
TRINITY_DN5403_c0_g1,SEM6A_HUMAN
TRINITY_DN5403_c0_g2,SEM6A_HUMAN
TRINITY_DN5404_c0_g1,GXLT1_MOUSE
TRINITY_DN5406_c0_g1,CP4FN_HUMAN
TRINITY_DN54080_c0_g2,LORF2_HUMAN
TRINITY_DN54080_c0_g5,LORF2_MOUSE
TRINITY_DN54080_c0_g7,LORF2_MOUSE
TRINITY_DN5408_c0_g1,LSR_HUMAN
TRINITY_DN54092_c0_g1,TIMP3_XENLA
TRINITY_DN54100_c0_g1,SLK_RAT
TRINITY_DN54100_c1_g1,SLK_HUMAN
TRINITY_DN54108_c0_g1,PRS30_MOUSE
TRINITY_DN5410_c0_g1,NDUA1_MOUSE
TRINITY_DN54111_c0_g1,TRI15_PIG
TRINITY_DN54132_c0_g1,FRMD6_RAT
TRINITY_DN54132_c1_g1,FRMD6_RAT
TRINITY_DN54142_c1_g1,CA2D1_RAT
TRINITY_DN5415_c0_g1,FAM3C_XENLA
TRINITY_DN5416_c0_g1,NSUN3_HUMAN
TRINITY_DN5416_c0_g2,NSUN3_HUMAN
TRINITY_DN54176_c1_g1,FDFT_MOUSE
TRINITY_DN54178_c0_g1,PCDA6_PANTR
TRINITY_DN54181_c0_g1,PEG10_HUMAN
TRINITY_DN5419_c1_g1,LIMA1_RAT
TRINITY_DN541_c0_g1,PDCL3_DANRE
TRINITY_DN54203_c0_g1,BAT1_MOUSE
TRINITY_DN54214_c1_g1,MTRAA_XENLA
TRINITY_DN54219_c0_g1,ZEB1_MESAU
TRINITY_DN54222_c0_g1,ANR10_CHICK
TRINITY_DN54225_c0_g1,RUFY1_MOUSE
TRINITY_DN54225_c0_g2,RUFY1_HUMAN
TRINITY_DN5422_c0_g1,CY1_MOUSE
TRINITY_DN5422_c0_g2,CY1_BOVIN
TRINITY_DN54237_c0_g1,XRCC5_MOUSE
TRINITY_DN54237_c0_g2,XRCC5_MOUSE
TRINITY_DN5423_c0_g1,KAT7_HUMAN
TRINITY_DN5423_c0_g2,KAT7_HUMAN
TRINITY_DN54240_c0_g1,ZN665_PONAB
TRINITY_DN54241_c0_g1,PGTB1_RAT
TRINITY_DN54241_c0_g2,PGTB1_RAT
TRINITY_DN5424_c0_g1,ABCG2_HUMAN
TRINITY_DN5424_c0_g2,ABCG2_PIG
TRINITY_DN54250_c0_g1,MDFI2_HUMAN
TRINITY_DN54253_c2_g1,DYM_XENTR
TRINITY_DN54257_c0_g1,TNKS1_HUMAN
TRINITY_DN5425_c0_g1,ZN572_BOVIN
TRINITY_DN54260_c0_g1,SYTC2_XENTR
TRINITY_DN54271_c0_g1,CAC1I_RAT
TRINITY_DN54288_c0_g1,CTL4_XENLA
TRINITY_DN54294_c0_g1,CPSF1_MOUSE
TRINITY_DN54295_c0_g1,TLL2_XENLA
TRINITY_DN54295_c1_g1,TLL1_XENLA
TRINITY_DN54298_c0_g1,GCYB2_HUMAN
TRINITY_DN54312_c0_g1,LORF2_HUMAN
TRINITY_DN54312_c0_g2,LIN1_NYCCO
TRINITY_DN54320_c0_g1,DJC25_XENLA
TRINITY_DN54322_c0_g1,ZN614_PONAB
TRINITY_DN54326_c0_g1,LORF2_HUMAN
TRINITY_DN5432_c0_g1,E2F6_MOUSE
TRINITY_DN54332_c0_g1,CCD24_HUMAN
TRINITY_DN5433_c0_g1,KCTD8_MOUSE
TRINITY_DN54344_c0_g2,HPCL4_PONAB
TRINITY_DN54344_c1_g1,BRD9_XENLA
TRINITY_DN54344_c1_g2,BRD9_XENTR
TRINITY_DN54345_c0_g1,FBX24_MACFA
TRINITY_DN54345_c0_g2,FBX24_MACFA
TRINITY_DN54347_c0_g1,ATM_PIG
TRINITY_DN5434_c0_g1,BRE1A_HUMAN
TRINITY_DN5434_c0_g2,BRE1A_CHICK
TRINITY_DN5434_c1_g1,BRE1A_BOVIN
TRINITY_DN54359_c0_g1,ST38L_MOUSE
TRINITY_DN54365_c0_g1,ZG17_XENLA
TRINITY_DN5436_c0_g1,LYPD2_MOUSE
TRINITY_DN54372_c0_g1,AT8B1_XENTR
TRINITY_DN54378_c0_g1,TTC24_HUMAN
TRINITY_DN5437_c0_g2,NAA15_HUMAN
TRINITY_DN5437_c0_g3,NAA15_HUMAN
TRINITY_DN54384_c0_g1,RGAP1_HUMAN
TRINITY_DN5438_c0_g1,CFAH_MOUSE
TRINITY_DN54393_c0_g1,FOXQ1_HUMAN
TRINITY_DN54398_c0_g1,CDCP2_MOUSE
TRINITY_DN5439_c1_g1,KCNE5_HUMAN
TRINITY_DN54400_c1_g1,SHLB2_CHICK
TRINITY_DN54409_c0_g1,CLIC6_HUMAN
TRINITY_DN54411_c0_g1,QRIC2_HUMAN
TRINITY_DN54416_c1_g1,EHD1_BOVIN
TRINITY_DN54416_c2_g1,EHD1_BOVIN
TRINITY_DN54419_c0_g1,PLSI_BOVIN
TRINITY_DN54424_c0_g1,HAGHL_CHICK
TRINITY_DN5442_c0_g1,ECHA_MOUSE
TRINITY_DN54432_c0_g1,MUC5A_HUMAN
TRINITY_DN54432_c1_g1,MUC5B_CHICK
TRINITY_DN5443_c0_g1,PFKAL_RAT
TRINITY_DN5443_c1_g1,PFKAL_RAT
TRINITY_DN54474_c1_g1,TRAP1_HUMAN
TRINITY_DN5447_c0_g1,CC157_MOUSE
TRINITY_DN5448_c0_g1,CO4A2_MOUSE
TRINITY_DN544_c0_g1,COPZ1_PONAB
TRINITY_DN54500_c0_g1,MUC5B_HUMAN
TRINITY_DN54507_c0_g1,HEPC1_DANRE
TRINITY_DN5451_c0_g1,S14L1_MOUSE
TRINITY_DN54522_c0_g1,ZN484_HUMAN
TRINITY_DN54522_c0_g3,ZG67_XENLA
TRINITY_DN54525_c0_g2,CNGB1_HUMAN
TRINITY_DN54528_c0_g1,KAPCB_HUMAN
TRINITY_DN54529_c0_g4,PTPRZ_HUMAN
TRINITY_DN5452_c0_g1,NTF2_XENLA
TRINITY_DN54530_c0_g1,TBC19_HUMAN
TRINITY_DN54532_c1_g1,AGGF1_MOUSE
TRINITY_DN54535_c1_g1,ZO22_XENLA
TRINITY_DN54543_c0_g1,LORF2_MOUSE
TRINITY_DN5454_c1_g1,PTGES_BOVIN
TRINITY_DN54568_c0_g1,MEOX1_PANPA
TRINITY_DN5456_c0_g1,SRRM3_MOUSE
TRINITY_DN54571_c0_g1,LIN1_NYCCO
TRINITY_DN54571_c0_g2,LIN1_NYCCO
TRINITY_DN5457_c0_g2,SLIK2_HUMAN
TRINITY_DN54583_c0_g1,HA1K_MOUSE
TRINITY_DN54585_c0_g1,ZN773_HUMAN
TRINITY_DN5458_c0_g1,DCAF6_PONAB
TRINITY_DN54595_c0_g1,YI31B_YEAST
TRINITY_DN54600_c0_g1,EPOP_HUMAN
TRINITY_DN54602_c0_g1,UIMC1_MOUSE
TRINITY_DN54602_c1_g1,CNBP_CHICK
TRINITY_DN54605_c1_g1,PGM2_PONAB
TRINITY_DN54609_c0_g1,ZG67_XENLA
TRINITY_DN54609_c0_g2,PRDM9_MOUSE
TRINITY_DN54613_c0_g1,JAG2_HUMAN
TRINITY_DN54613_c2_g1,JAG2_HUMAN
TRINITY_DN54616_c0_g1,TRI25_HUMAN
TRINITY_DN54624_c0_g1,SUA5_BACSU
TRINITY_DN54626_c0_g1,LORF2_MOUSE
TRINITY_DN54626_c0_g2,LORF2_HUMAN
TRINITY_DN54627_c0_g1,ANR10_HUMAN
TRINITY_DN54628_c0_g1,EP45_XENLA
TRINITY_DN5462_c0_g1,CISD2_XENTR
TRINITY_DN5462_c0_g2,CISD2_LITCT
TRINITY_DN54633_c0_g1,LORF2_MOUSE
TRINITY_DN5464_c0_g1,ZDHC7_RAT
TRINITY_DN54656_c0_g1,TCB1_CAEBR
TRINITY_DN5465_c0_g1,PTRD1_BOVIN
TRINITY_DN54672_c0_g1,FOXN1_MOUSE
TRINITY_DN54675_c0_g1,ZO22_XENLA
TRINITY_DN54675_c1_g1,ZO61_XENLA
TRINITY_DN54678_c0_g1,RN182_AILME
TRINITY_DN5467_c0_g1,ELL2_MOUSE
TRINITY_DN54682_c0_g1,YI31B_YEAST
TRINITY_DN54688_c0_g1,LIN1_NYCCO
TRINITY_DN54699_c0_g1,HMCN2_MOUSE
TRINITY_DN54700_c0_g1,NNMT_HUMAN
TRINITY_DN54700_c0_g2,INMT_RABIT
TRINITY_DN54700_c0_g3,INMT_RABIT
TRINITY_DN54704_c0_g1,MYO10_BOVIN
TRINITY_DN54704_c0_g2,CK096_RAT
TRINITY_DN54710_c0_g1,ZG17_XENLA
TRINITY_DN54710_c0_g2,ZO84_XENLA
TRINITY_DN54715_c2_g1,LORF2_MOUSE
TRINITY_DN5471_c0_g2,TF2H4_PANTR
TRINITY_DN5471_c0_g3,TF2H4_MOUSE
TRINITY_DN5471_c0_g4,TF2H4_PANTR
TRINITY_DN54723_c1_g1,LORF2_MOUSE
TRINITY_DN54723_c2_g1,LORF2_MOUSE
TRINITY_DN54726_c0_g1,SSRB_BOVIN
TRINITY_DN54726_c0_g2,SSRB_BOVIN
TRINITY_DN54726_c0_g3,SSRB_MOUSE
TRINITY_DN5472_c0_g1,SSRG_HUMAN
TRINITY_DN54736_c0_g2,LORF2_MOUSE
TRINITY_DN5473_c0_g1,HPS3_HUMAN
TRINITY_DN5473_c0_g2,HPS3_HUMAN
TRINITY_DN5473_c0_g3,HPS3_HUMAN
TRINITY_DN5473_c0_g4,HPS3_HUMAN
TRINITY_DN54740_c2_g1,KCNJ5_RAT
TRINITY_DN54742_c0_g1,APCDL_HUMAN
TRINITY_DN54743_c0_g1,GDE_RABIT
TRINITY_DN54745_c0_g1,LORF2_MOUSE
TRINITY_DN54745_c0_g2,LORF2_MOUSE
TRINITY_DN54749_c0_g1,DYHC1_RAT
TRINITY_DN54749_c1_g1,DYHC1_MOUSE
TRINITY_DN5474_c0_g1,RHOJ_HUMAN
TRINITY_DN54751_c7_g1,LZTR1_HUMAN
TRINITY_DN54752_c0_g1,SREC2_MOUSE
TRINITY_DN54755_c0_g1,YL397_MIMIV
TRINITY_DN54755_c0_g2,YL397_MIMIV
TRINITY_DN54759_c0_g1,CILP1_HUMAN
TRINITY_DN54759_c0_g2,CILP1_HUMAN
TRINITY_DN5475_c0_g1,SF3A3_MOUSE
TRINITY_DN5475_c0_g2,SF3A3_HUMAN
TRINITY_DN54761_c0_g1,MINY4_XENTR
TRINITY_DN54764_c0_g1,ZN534_HUMAN
TRINITY_DN5476_c0_g2,AES_XENLA
TRINITY_DN54777_c0_g1,TRIM8_HUMAN
TRINITY_DN54779_c2_g1,HNMT_XENTR
TRINITY_DN54792_c0_g1,ZSCA2_HUMAN
TRINITY_DN54792_c0_g2,ZO61_XENLA
TRINITY_DN54792_c0_g3,ZG17_XENLA
TRINITY_DN54792_c0_g4,ZG71_XENLA
TRINITY_DN54792_c1_g1,ZN449_PANTR
TRINITY_DN54799_c0_g1,APOA4_FELCA
TRINITY_DN547_c0_g1,POL_BAEVM
TRINITY_DN5480_c0_g2,CCD42_NEMVE
TRINITY_DN54812_c0_g1,IGS11_BOVIN
TRINITY_DN5481_c0_g1,TPBG_RAT
TRINITY_DN54823_c0_g1,ARI3A_DANRE
TRINITY_DN54824_c0_g1,RENT2_HUMAN
TRINITY_DN54824_c0_g2,RENT2_HUMAN
TRINITY_DN54824_c0_g3,RENT2_HUMAN
TRINITY_DN54824_c0_g4,RENT2_HUMAN
TRINITY_DN5482_c0_g1,DPP6_PANTR
TRINITY_DN5482_c0_g2,DPP6_MOUSE
TRINITY_DN5482_c0_g3,DPP6_RAT
TRINITY_DN54846_c0_g1,TPH1_CHICK
TRINITY_DN54846_c0_g2,TPH1_CHICK
TRINITY_DN54846_c0_g3,TPH_XENLA
TRINITY_DN54850_c0_g1,GNPAT_HUMAN
TRINITY_DN54854_c0_g1,SPDYC_HUMAN
TRINITY_DN54854_c0_g2,SPDYC_HUMAN
TRINITY_DN54865_c0_g2,CT2NL_HUMAN
TRINITY_DN54868_c0_g1,LORF2_MOUSE
TRINITY_DN54868_c0_g2,LORF2_MOUSE
TRINITY_DN54868_c0_g3,LORF2_HUMAN
TRINITY_DN5486_c0_g1,HYAL2_MOUSE
TRINITY_DN54872_c0_g1,TM127_MOUSE
TRINITY_DN54875_c0_g1,LORF2_HUMAN
TRINITY_DN54875_c0_g2,LORF2_MOUSE
TRINITY_DN54875_c1_g1,LORF2_HUMAN
TRINITY_DN5488_c0_g1,CF120_XENTR
TRINITY_DN54893_c0_g1,PGRP2_PIG
TRINITY_DN54893_c1_g1,PGRP1_BOSIN
TRINITY_DN5489_c0_g1,CBPD_HUMAN
TRINITY_DN548_c0_g2,RTJK_DROME
TRINITY_DN548_c1_g1,NR3L1_HUMAN
TRINITY_DN54901_c0_g1,EAA1_BOVIN
TRINITY_DN54914_c6_g1,EWS_HUMAN
TRINITY_DN5491_c0_g1,GPC5C_HUMAN
TRINITY_DN5491_c0_g2,GPC5C_BOVIN
TRINITY_DN5492_c0_g1,TNNI2_COTJA
TRINITY_DN54930_c0_g1,ATS18_HUMAN
TRINITY_DN54931_c0_g1,RUS1_MOUSE
TRINITY_DN54931_c0_g2,RUS1_HUMAN
TRINITY_DN54944_c0_g1,ATX7_HUMAN
TRINITY_DN54944_c0_g2,THOC7_XENLA
TRINITY_DN54947_c0_g1,LORF2_MOUSE
TRINITY_DN5494_c0_g1,LPAR2_MACFA
TRINITY_DN54951_c0_g1,RBBP5_MOUSE
TRINITY_DN5495_c0_g1,RRAGD_HUMAN
TRINITY_DN5496_c0_g1,RIR1_MOUSE
TRINITY_DN5496_c0_g4,RIR1_DANRE
TRINITY_DN54992_c0_g1,GATC_BRAFL
TRINITY_DN5499_c0_g1,DRA_MACMU
TRINITY_DN55001_c0_g1,UBL5_PSAOB
TRINITY_DN55006_c0_g1,BTD_BOVIN
TRINITY_DN55009_c1_g1,VEZF1_HUMAN
TRINITY_DN55009_c1_g2,VEZF1_HUMAN
TRINITY_DN55009_c1_g4,VEZF1_HUMAN
TRINITY_DN55015_c0_g1,NK3R_RAT
TRINITY_DN55018_c2_g1,THIL_MACFA
TRINITY_DN5501_c0_g1,SNX6_PONAB
TRINITY_DN5501_c2_g2,LORF2_MOUSE
TRINITY_DN55024_c1_g1,CCSE2_MOUSE
TRINITY_DN55028_c1_g1,VPS18_DANRE
TRINITY_DN5502_c0_g2,YTX2_XENLA
TRINITY_DN55037_c0_g1,LIN1_NYCCO
TRINITY_DN55037_c0_g2,LIN1_NYCCO
TRINITY_DN5503_c0_g1,SOAT2_MOUSE
TRINITY_DN55040_c0_g2,SPAG7_HUMAN
TRINITY_DN55040_c0_g3,SPAG7_HUMAN
TRINITY_DN55043_c0_g1,OSBL9_XENTR
TRINITY_DN55048_c0_g1,LAP2A_HUMAN
TRINITY_DN5504_c0_g1,CP2W1_MOUSE
TRINITY_DN55053_c0_g1,P3IP1_BOVIN
TRINITY_DN55053_c0_g3,P3IP1_BOVIN
TRINITY_DN55058_c1_g1,ZN573_HUMAN
TRINITY_DN5505_c0_g1,LDLR2_XENLA
TRINITY_DN55060_c0_g1,RHG39_HUMAN
TRINITY_DN55060_c0_g2,TYSY_HUMAN
TRINITY_DN55060_c0_g3,RHG39_HUMAN
TRINITY_DN55060_c0_g4,RHG39_HUMAN
TRINITY_DN5506_c0_g1,FCN1A_XENLA
TRINITY_DN5506_c0_g2,FCN1_PIG
TRINITY_DN5506_c0_g3,FCN2_MOUSE
TRINITY_DN55071_c0_g2,PEG10_HUMAN
TRINITY_DN55071_c0_g3,PEG10_HUMAN
TRINITY_DN55072_c0_g1,LIN1_NYCCO
TRINITY_DN55072_c0_g2,LIN1_NYCCO
TRINITY_DN5507_c3_g1,NU5M_CYPCA
TRINITY_DN55086_c1_g1,O1020_MOUSE
TRINITY_DN5508_c0_g1,NUD18_DANRE
TRINITY_DN5508_c0_g2,TC3A_CAEEL
TRINITY_DN55090_c0_g1,ZN208_HUMAN
TRINITY_DN55091_c0_g1,PEG10_MOUSE
TRINITY_DN55091_c1_g1,PEG10_MOUSE
TRINITY_DN55091_c2_g1,PEG10_HUMAN
TRINITY_DN55092_c0_g2,CLD12_MOUSE
TRINITY_DN55095_c0_g1,S2534_HUMAN
TRINITY_DN5509_c0_g1,ES8L1_HUMAN
TRINITY_DN5509_c0_g2,ES8L1_MOUSE
TRINITY_DN5509_c0_g3,ES8L1_MOUSE
TRINITY_DN550_c0_g1,PRDX6_CHICK
TRINITY_DN550_c0_g2,PRDX6_CHICK
TRINITY_DN550_c0_g4,PRDX6_PIG
TRINITY_DN55101_c0_g1,LIN1_NYCCO
TRINITY_DN55106_c0_g1,CLCD_DICDI
TRINITY_DN55109_c0_g2,LAP2A_HUMAN
TRINITY_DN55110_c0_g1,5HT2B_HUMAN
TRINITY_DN55114_c0_g1,CPTP_DANRE
TRINITY_DN55115_c0_g1,P20L1_HUMAN
TRINITY_DN55116_c0_g1,LORF2_HUMAN
TRINITY_DN55116_c1_g1,LORF2_HUMAN
TRINITY_DN55119_c0_g1,KCNH8_HUMAN
TRINITY_DN5511_c0_g1,AVL9_MOUSE
TRINITY_DN55123_c0_g2,MANEA_XENLA
TRINITY_DN55128_c0_g1,PLIN2_PIG
TRINITY_DN55128_c2_g1,PLIN2_MOUSE
TRINITY_DN55129_c0_g1,LGUL_RAT
TRINITY_DN5512_c0_g2,FGFR2_XENLA
TRINITY_DN5512_c2_g1,ETV1_HUMAN
TRINITY_DN55131_c0_g1,LORF2_HUMAN
TRINITY_DN55131_c0_g3,LORF2_MOUSE
TRINITY_DN5513_c0_g1,PTPRT_MOUSE
TRINITY_DN5513_c0_g2,PTPRT_HUMAN
TRINITY_DN5514_c0_g1,PNMT_PIG
TRINITY_DN5514_c0_g2,PNMT_BOVIN
TRINITY_DN55153_c0_g1,PCDH8_RAT
TRINITY_DN55157_c0_g1,SPEG_RAT
TRINITY_DN5515_c1_g1,ADA15_HUMAN
TRINITY_DN55161_c0_g1,ADA19_HUMAN
TRINITY_DN55165_c0_g1,CBX4_MOUSE
TRINITY_DN55165_c0_g2,CBX4_MOUSE
TRINITY_DN55165_c1_g1,CBX2_MOUSE
TRINITY_DN55175_c0_g1,KI15B_XENLA
TRINITY_DN5517_c0_g1,TBC24_XENTR
TRINITY_DN5517_c0_g3,TBC24_XENTR
TRINITY_DN55180_c0_g1,FAT2_DROME
TRINITY_DN55180_c0_g2,CELR3_RAT
TRINITY_DN55184_c0_g1,SH3R3_HUMAN
TRINITY_DN551_c0_g1,DD21B_XENLA
TRINITY_DN551_c0_g2,DD21A_XENLA
TRINITY_DN55202_c0_g1,MYPT1_HUMAN
TRINITY_DN55202_c0_g3,MYPT1_HUMAN
TRINITY_DN55202_c0_g4,MYPT1_CHICK
TRINITY_DN55206_c0_g4,TC1A_CAEEL
TRINITY_DN55208_c0_g2,ARPIN_XENTR
TRINITY_DN55209_c0_g1,GP182_HUMAN
TRINITY_DN55209_c0_g2,GP182_HUMAN
TRINITY_DN5520_c1_g1,GTPB1_XENLA
TRINITY_DN55215_c0_g1,LORF2_MOUSE
TRINITY_DN55215_c1_g1,LIN1_NYCCO
TRINITY_DN55219_c0_g1,LORF2_HUMAN
TRINITY_DN5521_c0_g1,RRAGA_RAT
TRINITY_DN5521_c0_g2,RRAGA_RAT
TRINITY_DN5521_c0_g3,RRAGA_RAT
TRINITY_DN55220_c0_g1,CBX4_MOUSE
TRINITY_DN55225_c0_g1,LORF2_HUMAN
TRINITY_DN55225_c1_g1,LORF2_HUMAN
TRINITY_DN55232_c0_g1,RL36A_TAKRU
TRINITY_DN55235_c0_g1,LIN1_NYCCO
TRINITY_DN55235_c1_g1,LIN1_NYCCO
TRINITY_DN55237_c0_g1,UBP2L_HUMAN
TRINITY_DN5523_c0_g2,UCHL5_HUMAN
TRINITY_DN5523_c0_g3,UCHL5_HUMAN
TRINITY_DN55244_c0_g1,NOP53_HUMAN
TRINITY_DN55244_c0_g2,NOP53_HUMAN
TRINITY_DN55244_c0_g4,NOP53_MOUSE
TRINITY_DN55245_c0_g1,EFNB3_MOUSE
TRINITY_DN55246_c1_g1,ZC12C_HUMAN
TRINITY_DN55250_c0_g2,M3K9_MOUSE
TRINITY_DN55252_c0_g1,LORF1_MOUSE
TRINITY_DN55252_c2_g1,LORF1_MOUSE
TRINITY_DN55256_c0_g1,GUF1_PLAF7
TRINITY_DN55259_c0_g1,IL1R2_HUMAN
TRINITY_DN5525_c0_g1,ITIH3_BOVIN
TRINITY_DN5525_c0_g2,ITIH3_MOUSE
TRINITY_DN55261_c2_g1,SPT5_SCHPO
TRINITY_DN55263_c0_g1,CXA9_HUMAN
TRINITY_DN5526_c0_g1,RN19A_HUMAN
TRINITY_DN5526_c0_g2,RN19A_HUMAN
TRINITY_DN5526_c0_g3,RN19A_HUMAN
TRINITY_DN5526_c0_g4,RN19A_HUMAN
TRINITY_DN55271_c0_g1,NU2M_PELSU
TRINITY_DN55274_c0_g1,MYH2_CANLF
TRINITY_DN55276_c0_g1,DYHC1_MOUSE
TRINITY_DN55276_c1_g1,DYHC1_MOUSE
TRINITY_DN5527_c0_g1,GBP4_HUMAN
TRINITY_DN5527_c0_g2,GBP1_CHLAE
TRINITY_DN55293_c0_g1,LORF2_MOUSE
TRINITY_DN55294_c0_g1,POL_AVIRE
TRINITY_DN55294_c2_g1,POL_EIAVC
TRINITY_DN55294_c4_g1,YG31B_YEAST
TRINITY_DN55299_c0_g2,LIN1_NYCCO
TRINITY_DN552_c0_g1,LFG4_MOUSE
TRINITY_DN552_c0_g2,LFG4_MOUSE
TRINITY_DN55302_c0_g1,SGCZ_HUMAN
TRINITY_DN55307_c0_g1,TMPS3_MOUSE
TRINITY_DN55308_c1_g1,MDR1_HUMAN
TRINITY_DN55309_c0_g1,LORF2_HUMAN
TRINITY_DN55312_c0_g1,HGS_MOUSE
TRINITY_DN55313_c0_g1,OSTM1_HUMAN
TRINITY_DN55313_c1_g1,OSTM1_HUMAN
TRINITY_DN5531_c12_g1,FRMD5_HUMAN
TRINITY_DN5531_c1_g1,VIP1_BOVIN
TRINITY_DN5531_c5_g1,OTOP1_RAT
TRINITY_DN55323_c0_g1,DRG2_HUMAN
TRINITY_DN55329_c0_g1,LORF2_HUMAN
TRINITY_DN55329_c0_g2,LORF2_MOUSE
TRINITY_DN55329_c0_g3,LORF2_HUMAN
TRINITY_DN5532_c0_g1,EPHB2_MOUSE
TRINITY_DN5532_c0_g3,EPHB2_MOUSE
TRINITY_DN55334_c0_g2,POL2_DROME
TRINITY_DN55334_c0_g3,POL2_DROME
TRINITY_DN55336_c1_g1,TBCE_XENLA
TRINITY_DN55336_c2_g1,TBCE_BOVIN
TRINITY_DN55340_c1_g1,ZG66_XENLA
TRINITY_DN55342_c0_g1,IF4G3_HUMAN
TRINITY_DN55352_c0_g2,BTBDI_MOUSE
TRINITY_DN55362_c0_g1,AMRA1_HUMAN
TRINITY_DN55363_c0_g1,ACM3_PONPY
TRINITY_DN55365_c0_g2,ASB13_MOUSE
TRINITY_DN55365_c0_g3,ASB13_MOUSE
TRINITY_DN5536_c0_g1,NOP10_DANRE
TRINITY_DN5536_c0_g2,NOP10_DANRE
TRINITY_DN5536_c0_g3,NOP10_DANRE
TRINITY_DN55370_c0_g1,LIN1_NYCCO
TRINITY_DN55370_c0_g2,LIN1_NYCCO
TRINITY_DN55370_c1_g1,LIN1_NYCCO
TRINITY_DN5537_c0_g1,KC1G1_XENLA
TRINITY_DN5537_c0_g2,KC1G1_XENLA
TRINITY_DN5537_c1_g2,SIA7D_HUMAN
TRINITY_DN55381_c0_g1,LORF1_MOUSE
TRINITY_DN55387_c0_g3,HES2_XENLA
TRINITY_DN5538_c0_g1,AT11A_HUMAN
TRINITY_DN5538_c0_g2,AT11A_MOUSE
TRINITY_DN553_c1_g1,RT11_MOUSE
TRINITY_DN55402_c0_g1,TC1A_CAEEL
TRINITY_DN55402_c0_g2,TCB2_CAEBR
TRINITY_DN55402_c0_g3,TCB2_CAEBR
TRINITY_DN55402_c1_g1,TCB1_CAEBR
TRINITY_DN55404_c0_g1,ZN182_PONAB
TRINITY_DN55404_c0_g2,PRDM9_RAT
TRINITY_DN55404_c0_g3,ZN300_HUMAN
TRINITY_DN55406_c0_g1,UFSP2_HUMAN
TRINITY_DN55406_c0_g2,UFSP2_HUMAN
TRINITY_DN55406_c3_g1,TCB1_CAEBR
TRINITY_DN55406_c4_g1,TC1A_CAEEL
TRINITY_DN55408_c0_g1,LORF2_HUMAN
TRINITY_DN55409_c0_g1,LIN1_NYCCO
TRINITY_DN5540_c0_g1,NFAT5_HUMAN
TRINITY_DN55416_c0_g1,LORF2_HUMAN
TRINITY_DN55425_c0_g1,ST1C1_MOUSE
TRINITY_DN55436_c0_g1,ATG4A_XENLA
TRINITY_DN5543_c0_g1,EXOS7_HUMAN
TRINITY_DN5543_c0_g3,EXOS7_HUMAN
TRINITY_DN55440_c0_g1,ABRA_MOUSE
TRINITY_DN55456_c0_g1,WDR34_MOUSE
TRINITY_DN55457_c1_g1,LIN1_NYCCO
TRINITY_DN5545_c0_g1,NSE2_XENLA
TRINITY_DN5545_c0_g2,NSE2_XENLA
TRINITY_DN55463_c0_g1,RDH8_BOVIN
TRINITY_DN55464_c0_g2,TBC31_XENTR
TRINITY_DN55466_c0_g2,CSF3R_HUMAN
TRINITY_DN55475_c0_g1,ELOV7_MOUSE
TRINITY_DN5547_c0_g2,DEDD2_HUMAN
TRINITY_DN5547_c2_g1,TCB1_CAEBR
TRINITY_DN55487_c0_g1,GDS1_HUMAN
TRINITY_DN55489_c0_g1,PURA2_XENLA
TRINITY_DN5548_c0_g1,ZNF84_HUMAN
TRINITY_DN5548_c0_g2,ZN300_HUMAN
TRINITY_DN5548_c0_g3,ZNF22_PONAB
TRINITY_DN5548_c1_g1,ZN567_HUMAN
TRINITY_DN5548_c1_g2,ZO19_XENLA
TRINITY_DN5548_c2_g1,ZO22_XENLA
TRINITY_DN5548_c4_g1,ZNF22_PONAB
TRINITY_DN55490_c1_g1,T184C_CHICK
TRINITY_DN55490_c4_g1,T184C_XENLA
TRINITY_DN55499_c0_g1,LIN1_NYCCO
TRINITY_DN55499_c0_g3,LIN1_NYCCO
TRINITY_DN554_c0_g1,BLVRB_HUMAN
TRINITY_DN554_c0_g3,BLVRB_HUMAN
TRINITY_DN554_c0_g5,BLVRB_HUMAN
TRINITY_DN554_c0_g6,BLVRB_HUMAN
TRINITY_DN55501_c0_g1,CNOT7_HUMAN
TRINITY_DN5550_c5_g1,M313A_XENLA
TRINITY_DN5551_c0_g1,SRC2_XENLA
TRINITY_DN5551_c0_g3,SRC2_XENLA
TRINITY_DN5552_c0_g1,VATA_BOVIN
